ATACAND DUO,16mg/2.5mg comp.x 60,AstraZeneca
ATACAND DUO,16mg/5mg comp.x 60,AstraZeneca
ATACAND DUO,8mg/2.5mg comp.x 60,AstraZeneca
ATACAND DUO,8mg/5mg comp.x 60,AstraZeneca
ATACAND D,16 mg comp.divis.x 15,AstraZeneca
FORXIGA,10 mg comp.x 28,AstraZeneca
ZENVAS 10,10 mg comp.rec.x 30,AstraZeneca
ZENVAS 20,20 mg comp.rec.x 30,AstraZeneca
NEXIUM,10 mg sobres x 28,AstraZeneca
PLENDIL,10 mg comp.lib.prol.x 28,AstraZeneca
PLENDIL,5 mg comp.lib.prol.x 28,AstraZeneca
OXIS TURBUHALER,9 mcg env.x 60 dosis,AstraZeneca
LUIVAC,comp.x 14,AstraZeneca
LUIVAC,comp.x 28,AstraZeneca
ZESTRIL,10 mg comp.x 60,AstraZeneca
ZESTRIL,20 mg comp.x 60,AstraZeneca
BELOZOK,100mg comp.lib.prol.x 28,AstraZeneca
BELOZOK,25 mg comp.lib.prol.x 28,AstraZeneca
BELOZOK,50 mg comp.lib.prol.x 28,AstraZeneca
VIMOVO,comp.lib.modif.x 30,AstraZeneca
ETIASEL,100 mg comp.x 30,AstraZeneca
ETIASEL XR,150 mg comp.x 30,AstraZeneca
ETIASEL XR,200 mg comp.x 30,AstraZeneca
ETIASEL,200 mg comp.x 30,AstraZeneca
ETIASEL,25 mg comp.x 30,AstraZeneca
ETIASEL,300 mg comp.x 30,AstraZeneca
ETIASEL XR,300 mg comp.x 30,AstraZeneca
ETIASEL XR,400 mg comp.x 30,AstraZeneca
ETIASEL XR,50 mg comp.x 30,AstraZeneca
DAXAS,500 mcg comp.x 30,AstraZeneca
CRESTOR,10 mg comp.x 14,AstraZeneca
CRESTOR,10 mg comp.x 28,AstraZeneca
CRESTOR,10 mg comp.x 56,AstraZeneca
CRESTOR,20 mg comp.x 28,AstraZeneca
CRESTOR,20 mg comp.x 56,AstraZeneca
CRESTOR,40 mg comp.x 28,AstraZeneca
CRESTOR,5 mg comp.x 28,AstraZeneca
ONGLYZA,2.5 mg comp.x 28,AstraZeneca
ONGLYZA,5 mg comp.x 28,AstraZeneca
KOMBIGLYZE XR,2.5/1000mg comp.rec.x 56,AstraZeneca
KOMBIGLYZE XR,5/1000mg comp.rec.x 28,AstraZeneca
BRILINTA,90 mg comp.x 30,AstraZeneca
BRILINTA,90 mg comp.x 60,AstraZeneca
ZOMIGON,2.5 mg comp.x 2,AstraZeneca
AZITROX,200 mg/5 ml susp.x 15 ml,Austral
AZITROX,500 mg comp.x 3,Austral
AZITROX,500 mg comp.x 6,Austral
ADENIL,cr.x 20 g,Austral
MACROMICINA,500 mg comp.x 16,Austral
BANOCLUS GEL,pomo x 50 g,Austral
DICLOLAM,75 mg comp.x 15,Austral
PROSTANIL,5 mg comp.rec.x 30,Austral
MICOTRAL,2% cr.x 30 g,Austral
PRAZITRAL,600 mg comp.x 4,Austral
RIFALEP,300 mg c·ps.x 8,Austral
AEROLEP,aer.inh.c/adap.x 250ds.,Austral
AESIM 200,200 mg comp.x 20,Austral
SULFATRAL,cr.x 400 g,Austral
TOBRALEP,sol.oft.estÈril x 5 ml,Austral
TOBRALEP DX,susp.oft.estÈril x 5 ml,Austral
POLI B FUERTE,comp.rec.x 30,Austral
TIAMINA 300,300 mg comp.x 30,Austral
LANCETAS BD ULTRAFINE 30G,env.x 100,BD
AZECAR,4 mg comp.x 30,Bagø
NEUROACTIL,comp.x 30,Bagø
TRANQUINAL,0.25 mg comp.x 50,Bagø
TRANQUINAL 0.5,0.5 mg comp.subl.x 30,Bagø
TRANQUINAL 0.5,0.5 mg comp.x 100,Bagø
TRANQUINAL 0.5,0.5 mg comp.x 30,Bagø
TRANQUINAL 0.5,0.5 mg comp.x 50,Bagø
TRANQUINAL 0.5,0.5 mg comp.x 60,Bagø
TRANQUINAL 1,1 mg comp.x 100,Bagø
TRANQUINAL 1,1 mg comp.x 30,Bagø
TRANQUINAL 1,1 mg comp.x 50,Bagø
TRANQUINAL 1,1 mg comp.x 60,Bagø
TRANQUINAL,1 mg/ml sol.x 30 ml,Bagø
TRANQUINAL 2,2 mg comp.x 100,Bagø
TRANQUINAL 2,2 mg comp.x 30,Bagø
TRANQUINAL 2,2 mg comp.x 50,Bagø
TRANQUINAL 2,2 mg comp.x 60,Bagø
TRANQUINAL SOMA,comp.x 30,Bagø
TRYPTANOL 25,25 mg comp.x 100,Bagø
TRYPTANOL 25,25 mg comp.x 30,Bagø
TRYPTANOL 75,75 mg comp.x 30,Bagø
CARDIOREX CDO,10 mg comp.desin.oralx30,Bagø
CARDIOREX 10,10 mg comp.x 30,Bagø
CARDIOREX CDO,5 mg comp.desin.oralx 30,Bagø
CARDIOREX 5,5 mg comp.x 30,Bagø
PRESIMAX A 100,100/5 mg comp.rec.x 30,Bagø
PRESIMAX A 50,50/5 mg comp.rec.x 30,Bagø
TRIFAMOX 1000,1000 mg comp.x 16,Bagø
TRIFAMOX 250,250 mg jbe.x 120 ml,Bagø
TRIFAMOX 500,500 mg comp.x 16,Bagø
TRIFAMOX 500,500 mg comp.x 21,Bagø
TRIFAMOX,500 mg comp.x 80,Bagø
TRIFAMOX 250/500 JBE,500 mg jbe.x 120 ml,Bagø
TRIFAMOX,500 mg jbe.x 60 ml,Bagø
TRIFAMOX,750 mg comp.x 16,Bagø
TRIFAMOX DUO,875 mg comp.mast.x 14,Bagø
TRIFAMOX DUO 875,875 mg comp.x 14,Bagø
TRIFAMOX DUO,susp.x 50 ml,Bagø
TRIFAMOX DUO SUSP,susp.x 90 ml,Bagø
TRIFAMOX BRONQUIAL DUO 875/60,comp.x 14,Bagø
TRIFAMOX BRONQUIAL DUO,susp.x 50 ml,Bagø
TRIFAMOX BRONQUIAL,500 mg comp.x 16,Bagø
TRIFAMOX BRONQUIAL,500 mg jbe.x 120 ml,Bagø
TRIFAMOX IBL 1500,1500 mg iny.x 1,Bagø
TRIFAMOX IBL DUO,20 g susp.x 30 ml,Bagø
TRIFAMOX IBL DUO 200/50,20 g susp.x 60 ml,Bagø
TRIFAMOX IBL 500,500 mg comp.x 16,Bagø
TRIFAMOX IBL,500 mg jbe.x 60 ml,Bagø
TRIFAMOX IBL 750,750 mg iny.x 1,Bagø
TRIFAMOX IBL DUO 875/125,875 mg comp.x 14,Bagø
TRIFACILINA 1000,1000 mg comp.x 16,Bagø
TRIFACILINA 1000,1000 mg comp.x 8,Bagø
TRIFACILINA,1000mg iny.liof.x1+solv.,Bagø
TRIFACILINA 500,500 mg comp.x 16,Bagø
TRIFACILINA FORTE,jbe.x 120 ml,Bagø
PLENACOR 100,100 mg comp.x 30,Bagø
PLENACOR 100,100 mg comp.x 60,Bagø
PLENACOR 25,25 mg comp.x 30,Bagø
PLENACOR 25,25 mg comp.x 60,Bagø
PLENACOR 50,50 mg comp.x 30,Bagø
PLENACOR 50,50 mg comp.x 60,Bagø
PLENACOR D 50/25/2.5,comp.x 30,Bagø
AKINETON,comp.x 20,Bagø
AKINETON,comp.x 60,Bagø
OCTANYL 12,12 mg comp.x 50,Bagø
OCTANYL 3,3 mg comp.x 50,Bagø
OCTANYL 6,6 mg comp.x 50,Bagø
ACTINERVAL,200 mg comp.x 30,Bagø
ACTINERVAL,200 mg comp.x 60,Bagø
CARVEDIL RETARD 10,10 mg c·ps.lib.prol.x 28,Bagø
CARVEDIL RETARD 10,10 mg c·ps.lib.prol.x 30,Bagø
CARVEDIL 12.5,12.5 mg comp.x 28,Bagø
CARVEDIL 12.5,12.5 mg comp.x 30,Bagø
CARVEDIL 12.5,12.5 mg comp.x 56,Bagø
CARVEDIL 12.5,12.5 mg comp.x 60,Bagø
CARVEDIL RETARD 20,20 mg c·ps.lib.prol.x 28,Bagø
CARVEDIL RETARD 20,20 mg c·ps.lib.prol.x 30,Bagø
CARVEDIL 25,25 mg comp.x 28,Bagø
CARVEDIL 25,25 mg comp.x 30,Bagø
CARVEDIL 25,25 mg comp.x 56,Bagø
CARVEDIL 25,25 mg comp.x 60,Bagø
CARVEDIL 3.125,3.125 mg comp.x 28,Bagø
CARVEDIL 3.125,3.125 mg comp.x 30,Bagø
CARVEDIL 3.125,3.125 mg comp.x 60,Bagø
CARVEDIL RETARD 40,40 mg c·ps.lib.prol.x 28,Bagø
CARVEDIL RETARD 40,40 mg c·ps.lib.prol.x 30,Bagø
CARVEDIL 50,50 mg comp.x 28,Bagø
CARVEDIL 50,50 mg comp.x 30,Bagø
CARVEDIL 6.25,6.25 mg comp.x 28,Bagø
CARVEDIL 6.25,6.25 mg comp.x 30,Bagø
CARVEDIL 6.25,6.25 mg comp.x 60,Bagø
CARVEDIL RETARD 80,80 mg c·ps.lib.prol.x 28,Bagø
CARVEDIL D,25 mg/12.5 mg comp.x 28,Bagø
CARVEDIL D,25 mg/12.5 mg comp.x 30,Bagø
SEPTILISIN DUO 1000,1000 mg comp.x 14,Bagø
SEPTILISIN,500 mg comp.x 16,Bagø
SEPTILISIN 500,500 mg comp.x 20,Bagø
SEPTILISIN,500 mg susp.x 60 ml,Bagø
SEPTILISIN 500,500 mg susp.x 90 ml,Bagø
CEFALOMICINA,1000 mg iny.liof.f.a.x 1,Bagø
VIXCEF,400 mg comp.x 12,Bagø
VIXCEF 400,400 mg comp.x 6,Bagø
VIXCEF 100,susp.x 30 ml,Bagø
VIXCEF 100,susp.x 60 ml,Bagø
SEPTICIDE 500,500 mg comp.x 10,Bagø
HUMORAP 20,20 mg comp.x 28,Bagø
HUMORAP 40,40 mg comp.x 28,Bagø
NEURYL 0.25,0.25 mg comp.x 50,Bagø
NEURYL 0.5,0.5 mg comp.x 30,Bagø
NEURYL 0.5,0.5 mg comp.x 50,Bagø
NEURYL 0.5,0.5 mg comp.x 60,Bagø
NEURYL 1,1 mg comp.x 50,Bagø
NEURYL 1,1 mg comp.x 60,Bagø
NEURYL 2,2 mg comp.x 30,Bagø
NEURYL 2,2 mg comp.x 50,Bagø
NEURYL 2,2 mg comp.x 60,Bagø
NEURYL FLASH 0.5,Flash 0.5 mg comp.x 50,Bagø
NEURYL GOTAS,gts.x 20 ml,Bagø
TROKEN 75,75 mg comp.x 15,Bagø
TROKEN 75,75 mg comp.x 30,Bagø
GLIFOSIN 10,10 mg comp. x 30,Bagø
ENABLEX,7.5mg comp.lib.prol.x 28,Bagø
BIL 13,comp.x 100,Bagø
BIL 13,comp.x 20,Bagø
BIL 13,comp.x 40,Bagø
ALFAXIN 100,100mg comp.rec.lib.prx30,Bagø
ALFAXIN 50,50mg comp.rec.lib.pr.x30,Bagø
DIOXAFLEX MIGRA,50 mg comp.x 20,Bagø
DIOXAFLEX MIGRA,50 mg sob.x 20,Bagø
DIOXAFLEX,susp.x 90 ml,Bagø
DIOXAFLEX GESIC,comp.x 10,Bagø
DIOXAFLEX GESIC,comp.x 20,Bagø
DIOXAFLEX 50,50 mg c·ps.blandas x 15,Bagø
DIOXAFLEX 50,50 mg c·ps.blandas x 30,Bagø
DIOXAFLEX RAPID,50 mg gran.sob.x20,Bagø
DIOXAFLEX,75 mg comp.mast.x 15,Bagø
DIOXAFLEX 75,75 mg comp.x 15,Bagø
DIOXAFLEX 75,75 mg comp.x 30,Bagø
DIOXAFLEX,comp.x 100,Bagø
DIOXAFLEX RETARD,comp.x 20,Bagø
DIOXAFLEX 50,comp.x 20,Bagø
DIOXAFLEX,comp.x 40,Bagø
DIOXAFLEX 75 CB,c·ps.blandas x 15,Bagø
DIOXAFLEX 75 CB,c·ps.blandas x 30,Bagø
DIOXAFLEX GEL,gel x 50 g,Bagø
DIOXAFLEX INY,iny.a.x 5 x 3 ml,Bagø
DIOXAFLEX PARCHES,parches x 5,Bagø
NOVO KLOSIDOL E-3,comp.rec.x 36,Bagø
DIOXAFLEX PROTECT,c·ps.x 10,Bagø
DIOXAFLEX PROTECT,c·ps.x 30,Bagø
DIOXAFLEX CB GESIC,c·ps.blandas x 10,Bagø
DIOXAFLEX PLUS,comp.x 15,Bagø
DIOXAFLEX PLUS,comp.x 30,Bagø
DIOXAFLEX CB PLUS,c·ps.blandas x 15,Bagø
DIOXAFLEX PLUS,iny.a.x 3,Bagø
DIOXAFLEX PLUS,iny.a.x 6,Bagø
DIOXAFLEX COMPLEX,comp.rec.x 15,Bagø
DIOXAFLEX COMPLEX,iny.a.x 3/3,Bagø
DIOXAFLEX B12,comp.x 20,Bagø
DIOXAFLEX B12,iny.a.x 3,Bagø
DIOXAFLEX B12,iny.a.x 6,Bagø
INCORIL AP 120,120 mg comp.x 30,Bagø
INCORIL MONODOSIS 180,180 mg comp.x 30,Bagø
INCORIL MONODOSIS 240,240 mg comp.x 30,Bagø
INCORIL MONODOSIS 300,300 mg comp.x 30,Bagø
INCORIL 60,60 mg comp.x 60,Bagø
INCORIL AP 90,90 mg comp.x 30,Bagø
INCORIL AP 90,90 mg comp.x 60,Bagø
FLEBOTROPIN 300,comp.x 20,Bagø
FLEBOTROPIN 300,comp.x 40,Bagø
FLEBOTROPIN 500,comp.x 30,Bagø
GLIOTEN 10,10 mg comp.x 30,Bagø
GLIOTEN 10,10 mg comp.x 60,Bagø
GLIOTEN 2.5,2.5 mg comp.x 60,Bagø
GLIOTEN 20,20 mg comp.x 30,Bagø
GLIOTEN 20,20 mg comp.x 60,Bagø
GLIOTEN 5,5 mg comp.x 30,Bagø
GLIOTEN 5,5 mg comp.x 60,Bagø
GLIOTENZIDE 10/25,10 mg comp.x 30,Bagø
GLIOTENZIDE,20 mg comp.x 30,Bagø
MIGRA DIOXADOL,comp.x 10,Bagø
PANTOMICINA 200,E.S.200 mg susp.x 100 ml,Bagø
PANTOMICINA 400,E.S.400 mg susp.x 60 ml,Bagø
PANTOMICINA 500,E.S.500 mg comp.x 16,Bagø
NOVO HUMORAP 10,10 mg comp.rec.x 28,Bagø
NOVO HUMORAP 20,20 mg comp.rec.x 28,Bagø
CIRCLET,anillo vaginal sob.x 1,Bagø
FLOGOCOX 120,120 mg comp.rec.x 7,Bagø
FLOGOCOX CB 120,120 mg c·ps. bl. x 7,Bagø
FLOGOCOX 60,60 mg comp.x 28,Bagø
FLOGOCOX 90,90 mg comp.rec.x 14,Bagø
FLOGOCOX 90,90 mg comp.rec.x 28,Bagø
FLOGOCOX CB 90,90 mg c·ps. bl. x 14,Bagø
FLOGOCOX CB 90,90 mg c·ps. bl. x 28,Bagø
LIPOMAX 105,105 mg comp.x 30,Bagø
LIPOMAX 35,35 mg comp.x 30,Bagø
NEUPAX,20 mg comp.x 30,Bagø
ESTREPTOCARBOCAFTIAZOL,comp.x 30,Bagø
ESTREPTOCARBOCAFTIAZOL,comp.x 60,Bagø
HIPOLIXAN 600,comp.x 30,Bagø
HIPOLIXAN 900,comp.x 30,Bagø
GLEVOMICINA,400 mg iny.f.a.x 1 x10ml,Bagø
ARTRILASE,sob.x 30,Bagø
HYALART,jga.prell.x 2 ml,Bagø
DIUREX 12.5,12.5 mg comp.x 30,Bagø
DIUREX 25,25 mg comp.x 30,Bagø
DIUREX 50,50 mg comp.x 60,Bagø
DIUREX A 12.5,12.5/1.25 mg comp.x 30,Bagø
DIUREX A 25,25/2.5 mg comp.x 30,Bagø
DIUREX A 50,50/5 mg comp.x 30,Bagø
AFEBRIL FORTE,40 mg/ml susp.x 100 ml,Bagø
IBUNASTIZOL,c·ps.blandas x 12,Bagø
NASTIZOL COMPOSITUM,comp.x 20,Bagø
MONOTRIN 40,comp.x 20,Bagø
MONOTRIN 20,comp.x 20,Bagø
MONOTRIN 100 RETARD,comp.x 20,Bagø
ZERODOL,10 mg comp.subl.x 10,Bagø
ZERODOL,20 mg comp.x 10,Bagø
ZERODOL,30 mg iny.a.x 5,Bagø
ZERODOL,60 mg iny.a.x 3,Bagø
RACETAM 1000,1000 mg comp.rec.x 30,Bagø
RACETAM 1000,1000 mg comp.rec.x 60,Bagø
RACETAM 500,500 mg comp.rec.x 30,Bagø
RACETAM 500,500 mg comp.rec.x 60,Bagø
PARKINEL 100/25,100 mg/25 mg comp.x 30,Bagø
PARKINEL 250/25,250 mg/25 mg comp.x 30,Bagø
PARKINEL 250/25,250 mg/25 mg comp.x 60,Bagø
CORTISTAMIN L,comp.x 10,Bagø
KALMALIN,2.5 mg comp.x 40,Bagø
PRESIMAX 100,100 mg comp.rec.x 30,Bagø
PRESIMAX 50,50 mg comp.rec.x 30,Bagø
PRESIMAX 50,50 mg comp.rec.x 60,Bagø
PRESIMAX D 100,100/25mg comp.rec.x 30,Bagø
PRESIMAX D 50,50/12.5 mg comp.rec.x 30,Bagø
LUCIDEX 10,10 mg comp.x 30,Bagø
LUCIDEX 10,10 mg comp.x 60,Bagø
LUCIDEX 20,20 mg comp.rec.ran.x 30,Bagø
LUCIDEX XR 28,28 mg c·ps.x 28,Bagø
LUCIDEX COMPLEX XR SPRINKLE,14/10 c·ps.lib.prol.x 30,Bagø
LUCIDEX COMPLEX XR SPRINKLE,28/10 c·ps.lib.prol.x 30,Bagø
MEZAVANT 1200,1200 mg comp.x 30,Bagø
MEZAVANT 1200,1200 mg comp.x 60,Bagø
RUBIFEN SR 20,20 mg comp.x 30,Bagø
RUBIFEN 20,comp.x 30,Bagø
RUBIFEN 10,comp.x 30,Bagø
BIL 13 ENZIMATICO,comp.rec.x 30,Bagø
NOXIBEL,30 mg comp.rec.x 30,Bagø
LUKAST 10,10 mg comp.rec.x 30,Bagø
LUKAST 4,4 mg comp.mast.x 30,Bagø
LUKAST 4,4 mg sob.monods.x 30,Bagø
LUKAST 5,5 mg comp.mast.x 30,Bagø
LUKAST COMPUESTO 10/5,10/5 mg comp.x 30,Bagø
NEBIX 10,10 mg comp.x 30,Bagø
NEBIX 5,5 mg comp.x 30,Bagø
FURADANTINA MC,100 mg c·ps.x 36,Bagø
FURADANTINA,susp.x 120 ml,Bagø
SUANEL,comp.rec.x 28,Bagø
UROSEPTAL,comp.x 20,Bagø
ULCOZOL 20,pvo.p/susp.oral x30 sob.,Bagø
ULCOZOL RAPID 20,20 mg c·ps.x 28,Bagø
ULCOZOL SUSP,polv.p/susp.oral x 70 ml,Bagø
ULCOZOL RAPID 20,sob.monods.sabor f-m x30,Bagø
FRUGAL,120 mg comp.rec.x 30,Bagø
FRUGAL,120 mg comp.rec.x 60,Bagø
PEN DI BEN 1200000,1200000 UI iny.f.a.x 1,Bagø
PEN DI BEN 2400000,2400000 UI iny.f.a.x 1,Bagø
LONGEVITAL,5000 mcg comp.x 30,Bagø
RELAXEDAN 4,4 mg comp.ran.x 15,Bagø
NASTIZOL,comp.x 20,Bagø
NASTIZOL,jbe.x 100 ml,Bagø
SEROQUEL 100,100 mg comp.x 30,Bagø
SEROQUEL XR 150,150 mg comp.x 30,Bagø
SEROQUEL XR 200,200 mg comp.x 30,Bagø
SEROQUEL 200,200 mg comp.x 30,Bagø
SEROQUEL 25,25 mg comp.x 10,Bagø
SEROQUEL 25,25 mg comp.x 30,Bagø
SEROQUEL 300,300 mg comp.x 30,Bagø
SEROQUEL XR 300,300 mg comp.x 30,Bagø
SEROQUEL XR 400,400 mg comp.x 30,Bagø
SEROQUEL XR 50,50 mg comp.x 30,Bagø
DRINAX R 10,10 mg comp.rec.x 15,Bagø
DRINAX R 10,10 mg comp.rec.x 30,Bagø
DRINAX R 15,15 mg comp.rec.x 30,Bagø
DRINAX R 20,20 mg comp.rec.x 30,Bagø
ROSUVAST,10 mg comp.x 14,Bagø
ROSUVAST 10,10 mg comp.x 28,Bagø
ROSUVAST 10,10 mg comp.x 30,Bagø
ROSUVAST 10,10 mg comp.x 56,Bagø
ROSUVAST 10,10 mg comp.x 60,Bagø
ROSUVAST 20,20 mg comp.x 28,Bagø
ROSUVAST 20,20 mg comp.x 30,Bagø
ROSUVAST 20,20 mg comp.x 60,Bagø
ROSUVAST 40,40 mg comp.x 28,Bagø
ROSUVAST 40,40 mg comp.x 30,Bagø
ROSUVAST 5,5 mg comp.x 28,Bagø
ROSUVAST 5,5 mg comp.x 30,Bagø
ROSUVAST 5,5 mg comp.x 60,Bagø
PERMICAPS 160,160 mg c·ps.x 30,Bagø
PERMICAPS 320,320 mg c·ps.x 30,Bagø
EXIBRAL 250,250 mg comp.x 50,Bagø
EXIBRAL 500,500 mg comp.x 50,Bagø
BACTICEL,comp.x 12,Bagø
BACTICEL,susp.x 120 ml,Bagø
ENTEROBACTICEL,comp.x 12,Bagø
ENTEROBACTICEL,susp.x 120 ml,Bagø
NEUMOBACTICEL,susp.x 120 ml,Bagø
GLIOSARTAN 40,40 mg comp.x 28,Bagø
GLIOSARTAN 80,80 mg comp.x 28,Bagø
GLIOSARTAN PLUS 40/12.5,40/12.5 mg comp.x 28,Bagø
GLIOSARTAN PLUS 80/12.5,80/12.5 mg comp.x 28,Bagø
DRILYNA,300 mg comp.x 20,Bagø
BENAPROST,5 mg comp.x 28,Bagø
LEUCOTROFINA,a.beb.x 10,Bagø
TRAMA KLOSIDOL,100 mg iny.a.x 5,Bagø
TRAMA KLOSIDOL 100,100 mg/ml gts.x 10 ml,Bagø
TRAMA KLOSIDOL GOTAS,50 mg/ml gts.x 20 ml,Bagø
TRAMA KLOSIDOL 50,comp.x 20,Bagø
EXIBRAL JBE,jbe.x 120 ml,Bagø
GLUCEMIX 50,50 mg comp.x 28,Bagø
GLUCEMIX 50,50 mg comp.x 56,Bagø
GLUCEMIX MET 50/1000,50/1000 mg comp.rec.x 30,Bagø
GLUCEMIX MET 50/1000,50/1000 mg comp.rec.x 60,Bagø
GLUCEMIX MET 50/500,50/500 mg comp.rec.x 30,Bagø
GLUCEMIX MET 50/500,50/500 mg comp.rec.x 60,Bagø
GLUCEMIX MET 50/850,50/850 mg comp.rec.x 30,Bagø
GLUCEMIX MET 50/850,50/850 mg comp.rec.x 60,Bagø
BAGOVIT A PLUS,cr.x 100 g,Bagø
BAGO B1 B6 B12,10000 mcg iny.f.a.x 3,Bagø
BAGO B1 B6 B12,10000 mcg iny.f.a.x 6,Bagø
BAGO B1 B6 B12,5000 mcg comp.x 30,Bagø
BAGO B1 B6 B12 CB 5000,c·ps.bl.x 30,Bagø
BAGO B1 B6 B12,sol.x 100 ml,Bagø
BAGO B6 B12 FOLICO,comp.x 30,Bagø
BAGO B1 B6 B12 DETOX,comp.rec.x 30,Bagø
NOCTE 10,10 mg comp.subl.x 30,Bagø
NOCTE 10,10 mg comp.x 30,Bagø
SIMPLE VITACAL,caram. mast. x 60,Bagø-Arcor
TENSIUM,0.5 mg comp.ran.x 30,Baliarda
TENSIUM,0.5 mg comp.ran.x 60,Baliarda
TENSIUM,1 mg comp.ran.x 30,Baliarda
TENSIUM,1 mg comp.ran.x 60,Baliarda
TENSIUM,2 mg comp.ran.x 30,Baliarda
TENSIUM GASTRIC,comp.x 30,Baliarda
ILDUC,10 mg comp.ran.x 30,Baliarda
ILDUC,5 mg comp.ran.x 30,Baliarda
ILDUC DUO,2.5/10 mg c·ps.x 30,Baliarda
ILDUC DUO,5/10 mg c·ps.x 30,Baliarda
ILDUC DUO,5/20 mg c·ps.x 30,Baliarda
ILDUSARTAN,5/100 mg c·ps.x 30,Baliarda
ILDUSARTAN,5/50 mg c·ps.x 30,Baliarda
TORIVAS,10 mg comp.rec.ran.x 30,Baliarda
TORIVAS,10 mg comp.rec.ran.x 60,Baliarda
TORIVAS,20 mg comp.rec.ran.x 30,Baliarda
TORIVAS,20 mg comp.rec.ran.x 60,Baliarda
TORIVAS,40 mg comp.rec.x 30,Baliarda
TORIVAS,80 mg comp.rec.x 30,Baliarda
TORIMIBE,10/10mg comp.rec.x30,Baliarda
TORIMIBE,20/10mg comp.rec.x30,Baliarda
AZIBIOTIC 500,comp.rec.ran.x 3,Baliarda
AZIBIOTIC 500,comp.rec.ran.x 5,Baliarda
AZIBIOTIC 500,comp.rec.ran.x 7,Baliarda
AUDIPAX 16,16 mg comp.ranur.x 30,Baliarda
AUDIPAX MULTIDOSIS,24 mg comp.birran.x 30,Baliarda
AUDIPAX MULTIDOSIS,24 mg comp.birran.x 60,Baliarda
DICASONE 0.6,comp.ran.x 30,Baliarda
CRONODICASONE,f.a.x 1 x 2 ml + jga.,Baliarda
CRONODICASONE DEPOT,f.a.x 1 x 2 ml + jga.,Baliarda
DICASONE,gts.x 30 ml,Baliarda
BICARDIL,10 mg comp.rec.x 30,Baliarda
BICARDIL,2.5 mg comp.rec.x 30,Baliarda
BICARDIL,5 mg comp.rec.x 30,Baliarda
BIDECAR CR,10 mg c·ps.lib.cont.x 28,Baliarda
BIDECAR,12.5 mg comp.ran.x 28,Baliarda
BIDECAR,12.5 mg comp.ran.x 56,Baliarda
BIDECAR CR,20 mg c·ps.lib.cont.x 28,Baliarda
BIDECAR,25 mg comp.ran.x 28,Baliarda
BIDECAR,25 mg comp.ran.x 56,Baliarda
BIDECAR,3.125 mg comp.ran.x 28,Baliarda
BIDECAR,3.125 mg comp.ran.x 56,Baliarda
BIDECAR CR,40 mg c·ps.lib.cont.x 28,Baliarda
BIDECAR,50 mg comp.ran.x 28,Baliarda
BIDECAR,6.25 mg comp.ran.x 28,Baliarda
BIDECAR,6.25 mg comp.ran.x 56,Baliarda
BIDECAR CR,80 mg c·ps.lib.cont.x 28,Baliarda
CILOVAS,100 mg comp.ran.x 30,Baliarda
CILOVAS,50 mg comp.ran.x 30,Baliarda
CINIGEST,1 mg comp.x 30,Baliarda
EXERTIAL 500,comp.ran.x 10,Baliarda
EXERTIAL 500,comp.ran.x 14,Baliarda
REAGIN 1000,1000 mg iny.a.x 1,Baliarda
REAGIN 250,250 mg comp.x 20,Baliarda
REAGIN 250,250 mg comp.x 30,Baliarda
REAGIN 500,500 mg iny.a.x 3,Baliarda
REAGIN 500,comp.rec.ran.x 20,Baliarda
REAGIN GOTAS,gts.x 30 ml,Baliarda
REAGIN 1000,sobres x 10,Baliarda
CLARIBIOTIC U.D.,500 mg comp.lib.prol.x 4,Baliarda
CLARIBIOTIC U.D.,500 mg comp.lib.prol.x 8,Baliarda
CLARIBIOTIC 500,500 mg comp.rec.x 16,Baliarda
EUDON,comp.rec.x 30,Baliarda
EUDON,comp.rec.x 60,Baliarda
GINCLIN,Ûv.x 7,Baliarda
CLONAGIN SL,0.25 mg comp.subl.x 15,Baliarda
CLONAGIN SL,0.25 mg comp.subl.x 30,Baliarda
CLONAGIN 0.25,0.25 mg comp.x 60,Baliarda
CLONAGIN 0.5,0.5 mg comp.x 30,Baliarda
CLONAGIN 0.5,0.5 mg comp.x 50,Baliarda
CLONAGIN 0.5,0.5 mg comp.x 60,Baliarda
CLONAGIN 1,1 mg comp.x 30,Baliarda
CLONAGIN 1,1 mg comp.x 60,Baliarda
CLONAGIN 2,2 mg comp.x 30,Baliarda
CLONAGIN 2,2 mg comp.x 50,Baliarda
CLONAGIN 2,2 mg comp.x 60,Baliarda
CLONAGIN,gts.x 20 ml,Baliarda
CLODREL,75 mg comp.rec.x 15,Baliarda
CLODREL,75 mg comp.rec.x 30,Baliarda
DAPAX,10 mg comp.rec.x 30,Baliarda
DAPAX,5 mg comp.rec.x 30,Baliarda
CONTINEX,15 mg comp.lib.prol.x 30,Baliarda
CONTINEX,7.5mg comp.lib.prol.x 15,Baliarda
CONTINEX,7.5mg comp.lib.prol.x 30,Baliarda
HISTADICASONE,comp.rec.x 10,Baliarda
HISTADICASONE,jbe.x 60 ml,Baliarda
DROSIX,100mg comp.lib.prol.x 30,Baliarda
DROSIX,50 mg comp.lib.prol.x 30,Baliarda
IDOLGINA,25 mg comp.rec.ran.x 20,Baliarda
IDOLGINA,25 mg comp.rec.ran.x 40,Baliarda
XEDENOL GESIC,comp.rec.x 10,Baliarda
XEDENOL GESIC,comp.rec.x 20,Baliarda
XEDENOL,100mgcomp.rec.lib.prox15,Baliarda
